collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.41329636500937894,0.15622549672261501,0.8126698944932824,0.007086457354132828,0.9692051049303401,0.002721666068095976,-4.013734740642364
