collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.2885148923332134,0.17007632701156739,0.757456914394401,0.007473605985524367,0.9775470623333041,0.0032597445418331766,-4.102250696297871
