collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.24353918080161135,0.17038202829566212,0.7051158939097355,0.007321387394166117,0.9787996995051094,0.004988778887103588,-3.719637626588028
0.28017737814659943,0.167774201206717,0.773715715274113,0.006902994696863376,0.9776253750627575,0.003691627114618424,-3.5342850268218933
0.2382334510469718,0.17712130274243068,0.7745895787590821,0.007692850213709175,0.9791348398826208,0.00471367196779475,-3.673471960131987
0.2874947400330535,0.17674596444736818,0.6835614526427999,0.0072917205994988046,0.9827988648401312,0.0044156796057869116,-3.6241407444862785
0.285416108782064,0.18113909007743573,0.6891434717752525,0.007389154247183881,0.9793345269721665,0.005328162092065707,-3.416127264528277
0.24669485247388134,0.17513998338722064,0.7736205352650907,0.007693012920765273,0.9834276824077752,0.003937478462272088,-3.6883230747006923
0.2547840329922406,0.1766646576676154,0.7547734282734985,0.007170187218627668,0.9798361517165832,0.0041549418206484005,-3.9385709994179106
0.27110594640839575,0.18064001019154374,0.6796164779627041,0.007057525609418815,0.9822785924871391,0.004773404467750883,-4.019889153257394
0.24642061425002285,0.16410419406085622,0.7264648712399328,0.006752678527218806,0.9792322065209051,0.00395450214134994,-3.4956264541118944
0.28121379287929343,0.1639879489950593,0.713549679868607,0.0072444718724527695,0.9775599190851068,0.0038148320900106853,-3.5182852924442756
0.23160848505358456,0.16818510085670038,0.8018948111144559,0.00744133593101974,0.9818338447946054,0.004126323113231988,-3.415975338197142
0.32526922550033666,0.1607344955156725,0.780200391701763,0.007608815162518688,0.9829274932428582,0.005256436332799367,-3.531299194391568
0.32157431229357025,0.18315248005280355,0.7799779702051165,0.007015524702904593,0.9804289004789208,0.0050240009166028455,-3.5985123746492325
0.2885148923332134,0.17007632701156739,0.757456914394401,0.007473605985524367,0.9775470623333041,0.0032597445418331766,-4.102250696297871
0.27213453010315614,0.17311776574524237,0.7864058910780076,0.0075822580386988294,0.9827489147194025,0.004192272724377498,-3.722171909792862
0.2868091791851236,0.16663951941237656,0.7258052132769952,0.007359354302125186,0.984050637806361,0.0047770125125863976,-3.539557399267093
0.27414931210202875,0.1698728632577842,0.7865264108093334,0.0077061530656948474,0.9782574936611287,0.004452525670371111,-3.806524238506159
0.320831793367409,0.1809543513039709,0.7362435216330839,0.007058399479352355,0.9808246264069527,0.0036528641994208327,-3.439981087958478
0.2406013073306164,0.16944733944977008,0.6853595987196138,0.007411977693639376,0.9841781611117276,0.0033842505066877405,-3.538791832883926
0.2836282658725231,0.16132816830861363,0.7939614772548107,0.007213124710499277,0.9775786100306506,0.004835538680039944,-3.970311071574121
