collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,fitness,slope,slope_std_error,energy_error
0.11375540844608736,0.2818640804157564,0.7587799816000169,0.01493783426530973,0.9624684430435764,0.005200680211778108,-107.04818200385262,-7.003059400804321,0.3431543766472372,10.50451226030483
0.28242799368681437,0.2570351922786027,0.6996737821583597,0.012713516576204174,0.9736965827544817,0.00046450412719997725,-479.1178433519026,-5.26172723849859,0.22798372096881528,47.8856116113404
0.28242799368681437,0.2818640804157564,0.6996737821583597,0.012713516576204174,0.9736965827544817,0.00046450412719997725,-332.2755887729431,-5.425098379802627,0.23796116650180843,33.185049039314045
0.11375540844608736,0.2570351922786027,0.7587799816000169,0.01493783426530973,0.9725643085828358,0.0011907109789511643,-193.63155630037122,-6.718475161081808,0.2524699982733742,19.19130811392894
0.11375540844608736,0.2818640804157564,0.7587799816000169,0.012713516576204174,0.9736965827544817,0.00046450412719997725,-132.1853599352306,-6.518069603658522,0.21617964800704606,13.066729033157207
