collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,fitness,slope,energy_error
0.1179234836399845,0.2553368143169332,0.5353017309794985,0.016489032528952532,0.965323083984705,0.0016799027829529057,-24.372534033566367,-6.056344690331161,2.3316189343235205
0.1179234836399845,0.2553368143169332,0.5353017309794985,0.016489032528952532,0.9736302564277882,0.007382350339982261,-34.753201751415496,-5.861922731351261,3.389127902006423
0.1179234836399845,0.2553368143169332,0.5353017309794985,0.017376597801219883,0.965323083984705,0.0016799027829529057,-38.76802881415485,-5.77182872853946,3.7996200085615395
0.14835559303804546,0.2553368143169332,0.5353017309794985,0.016489032528952532,0.9736302564277882,0.0016799027829529057,-52.474449095501065,-5.942213881100556,5.153223521440051
0.1179234836399845,0.2553368143169332,0.5353017309794985,0.016489032528952532,0.974232967657276,0.007941488120677874,-47.45445484620194,-5.088495423853668,4.736595942234827
