collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.16239897538741901,0.14151302719111758,0.6184294711972375,0.008275288619288503,0.9789557116087494,0.005152354834516568,-5.033242482648931
