collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.19129660318189787,0.14352021478416632,0.5703651181509838,0.008551537018881053,0.9741131046013549,0.005283153755396456,-6.04983014393763
0.2020829447340931,0.15248629964711516,0.6122004027147921,0.008911909847186126,0.9764078869209664,0.004210504250188438,-6.255873532242578
0.17596828332075604,0.13722522658698827,0.6025799755043835,0.008972523331364834,0.974067450719532,0.003734524810303116,-5.567744281743044
0.17051986983888512,0.14641857078459838,0.6102915563418059,0.008581917690118956,0.9777228375063507,0.005908678077901195,-6.0613813659968265
0.19373421320095885,0.14308158761787032,0.6526793005702393,0.008173868814622141,0.9754433183985196,0.004102616412060708,-5.050399989453187
0.1846696963365154,0.15328977305757915,0.6152302074435484,0.008806071947150875,0.9807370690709518,0.004348370770522236,-5.412295105160338
0.19092008559889959,0.14314042547598324,0.569662102990576,0.008713850665157043,0.9777854293360303,0.004679618348220033,-6.250684297657002
0.16378306964696465,0.13941033763383817,0.5993951697008086,0.00898493918656759,0.9795839406491509,0.005890957899063002,-5.363498543165426
0.20144104765828458,0.13307439565339477,0.5529954197410901,0.00810545252108442,0.9739248222641498,0.00472922845023139,-6.484288381113042
0.22047469621074256,0.14801350109689043,0.5884649911484012,0.008225946752951144,0.978565073399124,0.0054525495013277095,-6.321042959238429
