collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.256621336945977,0.1776103052748245,0.7838135867877308,0.007636908230693061,0.9562163833101266,0.004986945520849744,-3.6425791699084056
0.3167060996782402,0.18312963333965407,0.738306022889659,0.007897685324223408,0.9568938003107235,0.005434450766368,-3.595071497112516
0.2954906240541196,0.17310664589711464,0.7317591807370482,0.007044049684940268,0.9555852289043527,0.004429835188961374,-3.7425292979596345
0.3212135601645484,0.17470141991442065,0.6775175935966455,0.008040394228050744,0.9609362053436842,0.004164305911753276,-3.701904272188031
0.2673577683421867,0.1821373487778215,0.701740615086426,0.007490687650785121,0.9603522117101626,0.004629204773623235,-3.7832949169641554
0.27692896296892955,0.1760147680922734,0.6778740685570823,0.006811702538198858,0.9614048991404932,0.00520618470594216,-3.659085510974242
0.29745447446232975,0.18595073411489774,0.758982124027528,0.007483294018142834,0.954010665953841,0.004660667832856933,-3.8335932441017033
0.2566499055079212,0.1856868188366362,0.7838114246534905,0.007919602223361537,0.9621253976626547,0.003664503878564634,-3.6325176997610726
0.31466851319670086,0.1842397451484614,0.6835290518556307,0.007375119532309999,0.9569996313666841,0.004523726060895319,-3.659740518265273
0.31329241657011797,0.18374990923085452,0.755503145679105,0.007472105424267018,0.9629850747723419,0.0051775100995621656,-3.7158400194106607
0.2340338745647467,0.18715795654381334,0.7047387266903666,0.006815542098452383,0.9542636294034837,0.004145751898782902,-3.6347289980507007
0.23077188850330546,0.1801997931928108,0.7515204384960307,0.007338169475067084,0.9572980701279192,0.0031623885638260418,-3.3198302082181326
0.2625969721613587,0.1742203647307685,0.6812355139650899,0.007237715669935855,0.96011637260138,0.00530485867355723,-3.528385894634714
0.251505297732437,0.18352370524325767,0.7924329535009853,0.0077886674831940455,0.96360608239163,0.00472072584669637,-3.6801567519816003
0.24003980456449628,0.18501349539589856,0.7857413095491651,0.007625725168088245,0.9562928070250689,0.005306215481658523,-3.777029273622596
0.3036183548234176,0.188288184856812,0.674032548397295,0.0075278059269387855,0.9579913534980619,0.003330292420576974,-3.3723033916240284
0.2675712613663282,0.18837689611448333,0.7616300111633759,0.007961137799505202,0.9625548543443644,0.005056062232830829,-3.5505385528618545
0.275354538152444,0.17585113211385747,0.7923324230989104,0.007211159593693633,0.9564663010497836,0.004375236911744641,-3.3895909947977394
0.25089678379392333,0.1821913150116121,0.6827525373676654,0.007860103378051497,0.9596948744238586,0.005560917109214225,-3.794772444050595
0.2979823423631318,0.19084860625404573,0.7403720302700476,0.00776758894555135,0.9574323257583683,0.005205319059333208,-3.717201367919644
