collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.3470027423128144,0.14787528304967915,0.7312829815372867,0.008391376448041577,0.9698129350762802,0.004668778463265029,-3.667547638925322
0.36945555385179735,0.14409754066028702,0.7461493070039249,0.007596821379692371,0.9736122646711883,0.004006247016369875,-3.6844476575793514
0.4233751508499182,0.12806738411435176,0.7591234341494701,0.008019142598863195,0.9676043022354559,0.002873075207821676,-3.6637686207841043
0.36418588828924753,0.1417615211932246,0.7703362951779482,0.007500475819616617,0.9662286867657092,0.002912499983358718,-3.5735256242769022
0.4341998743519175,0.12797233732964794,0.73063865813738,0.007752581752911982,0.9671939158646432,0.0031246210657467,-3.544043634927257
0.34521614182683247,0.14718925598092522,0.7425508778927989,0.008075051077071464,0.9655377779818707,0.0031083773648618723,-3.552958887822281
0.4071444502021856,0.1339955664425309,0.8308140536616323,0.008155846039255683,0.9684299988292433,0.004814664960527478,-3.8538154571329293
0.3765643190902054,0.13832370441136962,0.7942941711008195,0.0081665618665925,0.9716012333738147,0.004414731691495805,-3.8240395227592607
0.3776936221095963,0.14425745617358757,0.7945302025836191,0.007494464871482706,0.9693524403093153,0.0044234376858970645,-3.615569534981301
0.419504218985736,0.13969317426286854,0.7719581088817362,0.008089115352414107,0.9698865597578589,0.004969029537764208,-3.445050841244186
0.4321697901170046,0.12549881946685407,0.811703822317532,0.008126653904723957,0.9709544193727339,0.004217067100978916,-3.5694548605660343
0.37380126209796044,0.13005995398863646,0.7659402331499526,0.008556384003639516,0.9677834400583305,0.004234925619314544,-3.754370214364236
0.3803612069162903,0.13219459105264209,0.729548100722447,0.008385986337182991,0.9693049942044366,0.0031969754742306993,-3.614248504680289
0.3975347209447936,0.13657539001402455,0.8276565313813415,0.008204202850233164,0.9706324731797574,0.004029196763440057,-3.3707227849397814
0.41832211291845406,0.12630292020111458,0.8245424946924962,0.008335325167795447,0.9681168332669927,0.00411503375534346,-3.4857601173522093
0.3752156221932933,0.13387631976181302,0.7732231265928318,0.007922114651107908,0.9659878667950462,0.00439680551833813,-3.534557336524779
0.39646493371446634,0.13022268596155995,0.7640529429018071,0.007373922511008546,0.973531839092065,0.002990673792481187,-3.855695881538344
0.3830231452490959,0.14292972540350796,0.7794160527698578,0.00834631249220252,0.9733786695458485,0.004813108948667869,-3.3846271534428563
0.4380105163906283,0.12458797312485641,0.8201413432992681,0.007987036021657398,0.9665821997478778,0.0038325005137100836,-3.6119071856242475
0.4038223186583193,0.13537185316233952,0.7490205830386971,0.008018889913738734,0.9686858600011444,0.0028707265681183858,-3.5769183856999924
