collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,fitness,slope,slope_std_error,energy_error
0.18890976624023886,0.29364984261036575,0.5122515293167058,0.005225479822021205,0.9648628518343537,0.005688092963051663,-102.27120221617403,-6.073118492789783,0.2853164002003408,10.119808372338424
0.24804514416507217,0.29327979103289126,0.7725495065423846,0.01711586087571881,0.968239811299693,0.007006534030875593,-313.2076545283696,-5.7232541782035975,0.22971245711001695,31.248440035016596
0.24454013351106535,0.2579015997016973,0.633364789875961,0.008544473663119627,0.9831416626069474,0.0069648756063134965,-309.75016360294,-5.80083517639545,0.23248625981638577,30.89493284265446
0.2813188858014071,0.2601341755770065,0.8206443726299616,0.005410167682890708,0.9716120673208106,0.009743629370619537,-518.2727462307065,-5.551619574097688,0.20847962992433353,51.772112665660885
0.1652642321226423,0.2921426584998319,1.2745102414613223,0.013049702617569166,0.9809515501942315,0.00892440813229001,-589.934042429967,-5.919650678225563,0.30674944181028035,58.90143917517414
0.3609172203853499,0.28207669067202923,1.009549109987483,0.00647996593374957,0.982670181204733,0.0004417988144831475,-879.4826018200447,-5.7486883527599755,0.21623357566036555,87.87339134672848
0.12418879538462711,0.2498243672203018,1.4284446991589663,0.012714309814321645,0.976920131641829,0.004102246910183713,-757.4880072697434,-5.931958214481952,0.27907514442152714,75.65560490552615
0.4423320396689113,0.20876852163438808,0.5977086885981313,0.019726932204319404,0.9884778511696968,0.0005014020353539295,-930.8858989080001,-5.154964538007479,0.18882383733630023,93.07309343699926
0.24601115184482128,0.2629844129942531,1.4449209389419155,0.006954902091390568,0.9882300488948131,0.001087769405424457,-1303.6627067813897,-5.696184387489381,0.2512383355458772,130.29665223939003
0.366211085985907,0.2807675023282281,1.3393940675677858,0.005130779521471538,0.9898827060293786,0.008424612265956363,-1538.2490154453715,-6.0065652199511295,0.23808289721391626,153.72424502254202
0.1652642321226423,0.20876852163438808,0.5977086885981313,0.013049702617569166,0.9884778511696968,0.0002941443203233905,-354.63279583747163,-5.475998358342448,0.2692151708236508,35.41567974791292
0.24804514416507217,0.29327979103289126,1.2308650775409564,0.013049702617569166,0.9809515501942315,0.006653187593972574,-771.7835313487863,-5.828082908044534,0.24269344054609046,77.09554484407417
0.3609172203853499,0.28207669067202923,1.009549109987483,0.00647996593374957,0.982670181204733,0.0005014020353539295,-755.1884712659152,-5.803567393313518,0.2281747534787621,75.43849038726016
0.1652642321226423,0.28207669067202923,1.3708387488603773,0.013607835388104204,0.982670181204733,0.0004417988144831475,-722.8574202991153,-6.311887660666338,0.2820469364843269,72.1545532638449
0.24804514416507217,0.2629844129942531,0.7725495065423846,0.006827533932504454,0.9694643083568514,0.001087769405424457,-447.03277958156133,-5.848055356256698,0.2292555902175036,44.618472422530466
0.1559072320608412,0.19499308566024276,0.5977086885981313,0.019726932204319404,0.9648628518343537,0.0005014020353539295,-405.2342731431543,-5.618421664582501,0.2791581819584295,40.46158514785718
0.3609172203853499,0.2675692059707504,1.4449209389419155,0.007398365325142002,0.982670181204733,0.001050130509961976,-2219.290668519857,-5.577782310975177,0.18987957386597257,221.87128862088815
0.24601115184482128,0.2629844129942531,0.7725495065423846,0.006954902091390568,0.9882300488948131,0.001087769405424457,-416.9950834736596,-5.775603194197715,0.24740080598408132,41.62194802794618
0.2813188858014071,0.28207669067202923,0.8206443726299616,0.0055823100489030865,0.9716120673208106,0.009743629370619537,-440.14801645374484,-5.802496417902953,0.25987302421253594,43.93455200358419
0.21906029921665066,0.20876852163438808,0.5977086885981313,0.005225479822021205,0.9884778511696968,0.005688092963051663,-495.37980393610536,-5.782984536053552,0.27178139818684677,49.45968194000518
