collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,fitness,slope,slope_std_error,energy_error
0.4460649422300218,0.10895196061838391,1.1582403371774792,0.009755822243808387,0.9762626997544412,0.0039997415459717845,-33579.19543253348,-4.858993907013222,0.12686211884939375,3357.90544264405
0.405960166879873,0.23592463725616925,1.3252387071237441,0.005237088500733481,0.9743257194070623,0.0025949282667135833,-3311.9354089037975,-5.553104498908965,0.22128431254811137,331.1382304404889
0.4423320396689113,0.20876852163438808,0.5977086885981313,0.019726932204319404,0.9884778511696968,0.0005014020353539295,-1074.3550998890878,-5.407377818897096,0.20925845426807813,107.39477220701906
0.4627547661812159,0.1268508229490367,0.7440775912844114,0.019814129467607855,0.9746862295660876,0.008541418871033213,-8506.222820291023,-4.968932125169735,0.12868076638728584,850.6191752416192
0.1652642321226423,0.2921426584998319,1.2745102414613223,0.013049702617569166,0.9809515501942315,0.00892440813229001,-540.5574657811788,-6.117307933103091,0.25331235814076125,53.944015784807576
0.366211085985907,0.2807675023282281,1.3393940675677858,0.005130779521471538,0.9898827060293786,0.008424612265956363,-1598.6863929748395,-5.715927561354133,0.23033142817778102,159.79704654134852
0.24454013351106535,0.2579015997016973,0.633364789875961,0.008544473663119627,0.9831416626069474,0.0069648756063134965,-289.63964946001454,-6.069575938962839,0.23761063128011287,28.85700735210517
0.18890976624023886,0.29364984261036575,0.5122515293167058,0.005225479822021205,0.9648628518343537,0.005688092963051663,-98.0434351719221,-5.989040416853877,0.24625508262085277,9.705439475506822
0.26565881848016015,0.10330203879175225,0.5525450100684896,0.016417612700246494,0.9849145758002174,0.00047062285125569096,-4256.391537360541,-5.162437121048161,0.14399219888889264,425.6229100239493
0.2084428704127769,0.17661752464692532,1.256400900124076,0.006483689292314301,0.9776548613834043,0.0017635296418160441,-3654.7998876123293,-5.527141292532359,0.1947186006414814,365.4272746319797
0.24339874557012467,0.11929957961258558,0.9349308339084623,0.01536966996610668,0.9701619623977349,0.006404827742290462,-7660.4165371197705,-5.339916288627196,0.16136604562829454,766.0076620831144
0.24601115184482128,0.2629844129942531,1.4449209389419155,0.006954902091390568,0.9882300488948131,0.001087769405424457,-1423.815194293433,-6.087515694988938,0.23786384235489805,142.2727678598444
0.35823993262539566,0.16450945534657094,1.050751301200136,0.016955565740622805,0.968009777371283,0.005618973878446599,-5138.394248604388,-5.025530676089558,0.14678233592427153,513.8368717928299
0.24137834724341106,0.1733273139166368,1.3769574621797251,0.013541534709464738,0.985274173643074,0.006670730687010459,-4920.978260530359,-5.634501053330292,0.1985639605258854,492.03437594770287
0.24804514416507217,0.29327979103289126,0.7725495065423846,0.01711586087571881,0.968239811299693,0.007006534030875593,-287.297707385759,-6.166982771993495,0.2368419350591861,28.61307246137655
0.18244947888249002,0.16339916476217864,1.2700896192798172,0.013589908442851292,0.9649647728144632,0.0029520870423812794,-3962.9389510645174,-5.59485187854309,0.21295649926525276,396.2344099185974
0.3609172203853499,0.28207669067202923,1.009549109987483,0.00647996593374957,0.982670181204733,0.0004417988144831475,-864.4050563514967,-5.743142300410797,0.21743255998759378,86.3661914051086
0.25195077382543307,0.17570175039052108,0.8266047849695523,0.01070528955872832,0.9878511568523649,0.005258859675722652,-1637.5361114488726,-5.618430467868791,0.2191912773256312,163.69176809810037
0.2813188858014071,0.2601341755770065,0.8206443726299616,0.005410167682890708,0.9716120673208106,0.009743629370619537,-518.2727462307065,-5.551619574097688,0.20847962992433353,51.772112665660885
0.12418879538462711,0.2498243672203018,1.4284446991589663,0.012714309814321645,0.976920131641829,0.004102246910183713,-962.1721146353049,-6.093174808964163,0.34995856857035323,96.10789398263407
