collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,fitness,slope,slope_std_error,energy_error
0.17242456105625883,0.3,0.5,0.005225479822021205,0.9831416626069474,0.005439470643001487,-76.19192393307867,-5.756069809741037,0.2593857826717923,7.543585412333764
0.15396254552953698,0.29364984261036575,0.5,0.005231546196955742,0.981875507310622,0.005439470643001487,-71.80497638940136,-5.964101217742212,0.235106748754014,7.084087517165915
0.12484677993439675,0.2778450786986912,0.5122515293167058,0.005225479822021205,0.9831416626069474,0.005688092963051663,-91.59109158004561,-5.962078391664835,0.29383043860066344,9.062901318838078
0.1559072320608412,0.2959866160178243,0.5,0.005225479822021205,0.9648628518343537,0.009743629370619537,-76.59670723696797,-5.971025208346552,0.3069706784391019,7.562568202862143
0.1552788371039483,0.29364984261036575,0.5320362391751787,0.01711586087571881,0.9648628518343537,0.00033706659339679526,-89.21219544211462,-5.961707097504104,0.30635401407659796,8.825048834461052
0.14576787872118424,0.3,0.5122515293167058,0.005437022733887152,0.987525175279239,0.006651449494794724,-72.77078334772676,-6.314928608009688,0.32566915117261425,7.145585473971707
0.15396254552953698,0.29364984261036575,0.5122515293167058,0.005231546196955742,0.9648628518343537,0.00033706659339679526,-80.40214770858603,-5.991599079177397,0.2636799858742254,7.941054862940864
0.14576787872118424,0.3,0.5353028084130675,0.0064152858910168555,0.9831416626069474,0.005688092963051663,-71.44350435666924,-5.85946469197521,0.25722454470864686,7.058403966469403
0.14576787872118424,0.3,0.6022321884045975,0.005225479822021205,0.9831416626069474,0.005688092963051663,-68.65514257038659,-6.246398566570872,0.28165902599104614,6.740874400381571
0.1559072320608412,0.2838986337144888,0.5320362391751787,0.005225479822021205,0.968239811299693,0.0,-103.08587319086705,-5.846305887560886,0.26287025747149995,10.223956730330617
0.1552788371039483,0.29364984261036575,0.5122515293167058,0.005,0.9648628518343537,0.00033706659339679526,-76.41515139961396,-5.995545092377542,0.2926404120368308,7.541960630723642
0.17242456105625883,0.3,0.5663258892003872,0.005225479822021205,0.987525175279239,0.006651449494794724,-92.60743831708368,-5.942304024519103,0.282603024137101,9.166513429256458
0.15396254552953698,0.3,0.5,0.005225479822021205,0.9648628518343537,0.00615475005214047,-61.19784142175671,-5.991769929021585,0.28101329878386044,6.020607149273513
0.12484677993439675,0.2778450786986912,0.5122515293167058,0.005225479822021205,0.9831416626069474,0.005688092963051663,-87.66843005360866,-6.118839247045649,0.34472081564929263,8.654959080656301
0.15396254552953698,0.29364984261036575,0.5122515293167058,0.005231546196955742,0.9827122032549394,0.005688092963051663,-75.45812200759822,-5.964143076696756,0.23511590696206025,7.449397893090146
0.15396254552953698,0.2778450786986912,0.5122515293167058,0.005231546196955742,0.9647539971127371,0.005688092963051663,-93.07545813264778,-5.937664737003321,0.29431821619658366,9.213779339564447
0.1552788371039483,0.29364984261036575,0.5,0.01620588174026036,0.9663812895643487,0.00033706659339679526,-84.9245014148422,-5.6553618621918105,0.2582072547378186,8.42691395526504
0.15396254552953698,0.2838986337144888,0.5320362391751787,0.005231546196955742,0.968239811299693,0.00033706659339679526,-88.4296811509461,-6.320427914123309,0.28779948232673813,8.710925323682279
0.1552788371039483,0.3,0.5,0.005225479822021205,0.9661840423096179,0.00033706659339679526,-69.83438689353224,-5.863588529659807,0.22690215462523616,6.897079836387244
0.14576787872118424,0.2927646812880884,0.5,0.005437022733887152,0.987525175279239,0.006651449494794724,-69.03699967017533,-5.994542512670607,0.3004975389577198,6.804245715750473
