collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,fitness,slope,slope_std_error,energy_error
0.15396254552953698,0.29364984261036575,0.5122515293167058,0.005231546196955742,0.9648628518343537,0.00033706659339679526,-67.19561183698347,-5.807063448147136,0.2587785517332347,6.638854838883634
0.1559072320608412,0.2838986337144888,0.5320362391751787,0.01711586087571881,0.968239811299693,0.0,-83.5668651926639,-6.02125133071271,0.264910685588564,8.254561386195117
0.14576787872118424,0.3,0.6022321884045975,0.005225479822021205,0.9831416626069474,0.005688092963051663,-91.82965769919804,-6.2069093995420355,0.2913618931248248,9.062274829965599
0.17242456105625883,0.3,0.5,0.005225479822021205,0.9831416626069474,0.005439470643001487,-72.42952377856325,-6.146991466451118,0.24746706842798788,7.128253231211214
0.1559072320608412,0.29327979103289126,0.6022321884045975,0.01711586087571881,0.9648628518343537,0.0,-118.88209169687592,-5.855504175960126,0.24574274600662865,11.80265875209158
0.1559072320608412,0.29364984261036575,0.5977086885981313,0.011678138337256345,0.9889612614439142,0.005688092963051663,-95.32541615158331,-5.77020498387518,0.28911667669280916,9.455521116770814
0.18890976624023886,0.29364984261036575,0.5122515293167058,0.005225479822021205,0.9648628518343537,0.005688092963051663,-102.34704891645082,-5.942594750485644,0.21360294409386568,10.140445416596517
0.1559072320608412,0.29364984261036575,0.6022321884045975,0.017520759185628735,0.9648628518343537,0.005688092963051663,-85.38445290023395,-6.08541453199568,0.2697306712833562,8.429903836823827
0.18890976624023886,0.2959866160178243,0.5122515293167058,0.005225479822021205,0.9648628518343537,0.009743629370619537,-91.64988566229745,-6.367835544281471,0.2567419039294841,9.028205011801598
0.18890976624023886,0.2974938330645575,0.5122515293167058,0.005225479822021205,0.9648628518343537,0.009743629370619537,-105.9803433741569,-6.146539842416272,0.24592836364171067,10.483380353174063
0.14752797383029242,0.29364984261036575,0.5122515293167058,0.005225479822021205,0.9831416626069474,0.005688092963051663,-77.1088486249767,-6.173491920349298,0.27246735231865665,7.593535670462741
0.1559072320608412,0.29364984261036575,0.5122515293167058,0.005231546196955742,0.9667509133629907,0.00033706659339679526,-83.94498463307885,-6.318405659423299,0.24060143233240674,8.262657897365553
0.18890976624023886,0.2959866160178243,0.5122515293167058,0.005225479822021205,0.9648628518343537,0.009743629370619537,-100.58260782686392,-5.64463087769011,0.23125802914197044,9.993797694917381
0.18890976624023886,0.2974938330645575,0.5,0.005225479822021205,0.9648628518343537,0.009743629370619537,-101.55426099574763,-5.900256257813341,0.2348792266312744,10.065400473793428
0.15006120453006738,0.2788951440105518,0.6022321884045975,0.01711586087571881,0.9889612614439142,0.005688092963051663,-133.1751019539447,-5.916458875590081,0.28599545444079977,13.225864307835462
0.1646286368845949,0.2959866160178243,0.6022321884045975,0.01711586087571881,0.9648628518343537,0.009743629370619537,-116.628234133393,-6.322187911338123,0.3214288150874992,11.530604622205487
0.1559072320608412,0.2838986337144888,0.5320362391751787,0.01711586087571881,0.968239811299693,0.005688092963051663,-110.6722097251107,-5.731464649634992,0.23751304163173717,10.994074507547571
0.18890976624023886,0.28633266553672126,0.5122515293167058,0.005225479822021205,0.9648628518343537,0.009743629370619537,-110.52027413903512,-5.904273082202645,0.2896611646520132,10.961600105683248
0.1559072320608412,0.2838986337144888,0.5320362391751787,0.016135770231712566,0.968239811299693,0.009743629370619537,-98.79264349216304,-5.78797663128138,0.2858839808489155,9.800466686088166
0.14576787872118424,0.3,0.6941691192256828,0.005,0.9648628518343537,0.005688092963051663,-140.94577754457626,-5.9233932975943455,0.2838060147450131,14.002238424698191
