collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,fitness,slope,slope_std_error,energy_error
0.15396254552953698,0.29364984261036575,0.5122515293167058,0.005231546196955742,0.9648628518343537,0.00033706659339679526,-87.81860206610625,-5.738614513429245,0.2470754980734923,8.7079987552677
0.17242456105625883,0.3,0.5,0.005225479822021205,0.9831416626069474,0.005439470643001487,-80.28028417723505,-5.909217166020341,0.30024901779343194,7.93710670112147
0.14752797383029242,0.29364984261036575,0.5122515293167058,0.005225479822021205,0.9831416626069474,0.005688092963051663,-100.50098206225438,-5.946277290161055,0.27996703456086125,9.955470477209333
0.1559072320608412,0.2838986337144888,0.5320362391751787,0.01711586087571881,0.968239811299693,0.0,-85.76305992285495,-6.218150927349141,0.25894431526148,8.454490899550581
0.1559072320608412,0.29364984261036575,0.5122515293167058,0.005231546196955742,0.9667509133629907,0.00033706659339679526,-76.46590069396436,-6.141553865497103,0.31260432459713144,7.532434682846725
0.1559072320608412,0.29364984261036575,0.6022321884045975,0.017520759185628735,0.9648628518343537,0.005688092963051663,-106.32863172594134,-6.141866332383637,0.3127070839890705,10.51867653935577
0.18890976624023886,0.2959866160178243,0.5122515293167058,0.005225479822021205,0.9648628518343537,0.009743629370619537,-88.95119462108572,-6.128989161584182,0.224944880341205,8.782220545950153
0.14576787872118424,0.3,0.6022321884045975,0.005225479822021205,0.9831416626069474,0.005688092963051663,-96.0954661528788,-6.206262309728598,0.24106497623878376,9.48892038431502
0.1559072320608412,0.29364984261036575,0.5977086885981313,0.011678138337256345,0.9889612614439142,0.005688092963051663,-101.0223772318081,-6.217528463995681,0.305306412415362,9.980484876781242
0.1559072320608412,0.2838986337144888,0.5320362391751787,0.016135770231712566,0.968239811299693,0.009743629370619537,-110.67221787496182,-5.731464549632955,0.23751302352532985,10.994075332532885
0.1559072320608412,0.29364984261036575,0.5320362391751787,0.01711586087571881,0.9667509133629907,0.0005068322374894914,-92.24115151467163,-6.2220214704470065,0.3082638528186527,9.101913004422462
0.1559072320608412,0.29364984261036575,0.6022321884045975,0.017520759185628735,0.9808409968492864,0.005688092963051663,-107.31679424029548,-6.077400830185271,0.24375055277060498,10.62393934101102
0.1559072320608412,0.27894522899662244,0.5122515293167058,0.005437022733887152,0.987525175279239,0.005688092963051663,-97.37700949987945,-5.898377403268144,0.3016378497572318,9.64786320966113
0.16243195167993213,0.29364984261036575,0.6022321884045975,0.01879387636727829,0.9889612614439142,0.005699958763243822,-110.87541312311413,-5.837045751508187,0.2240303293296153,11.003836737160594
0.1559072320608412,0.29364984261036575,0.5977086885981313,0.012245663059202098,0.99,0.005688092963051663,-106.65197407711024,-5.98421641515929,0.2953487920336996,10.566775766195095
0.1571112925371508,0.2838986337144888,0.6022321884045975,0.01711586087571881,0.9648628518343537,0.005688092963051663,-133.65092751379282,-5.827000055073954,0.244850128702128,13.282392745871885
0.14752797383029242,0.2778450786986912,0.5122515293167058,0.005225479822021205,0.9817479534590434,0.009268263117655074,-99.23215330353389,-5.743947546141802,0.2838904348138266,9.848820575739209
0.18890976624023886,0.3,0.5122515293167058,0.006066078094904894,0.9614797515180017,0.009743629370619537,-103.89560803729209,-5.904960490652224,0.2350521911351517,10.299064754663986
0.1559072320608412,0.2838986337144888,0.5320362391751787,0.005225479822021205,0.968239811299693,0.0,-83.10762015387719,-5.957192495683659,0.2843343669237928,8.215042765819353
0.18890976624023886,0.2959866160178243,0.5320362391751787,0.005622578631761103,0.9643162366596888,0.009743629370619537,-104.28077731400248,-5.63424859217597,0.2585250159441413,10.364652872182651
