collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,fitness,slope,slope_std_error,energy_error
0.18890976624023886,0.29364984261036575,0.5122515293167058,0.005225479822021205,0.9648628518343537,0.005688092963051663,-85.27669474753444,-6.103574048014162,0.28229420982281794,8.417312069952027
0.24454013351106535,0.2579015997016973,0.633364789875961,0.008544473663119627,0.9831416626069474,0.0069648756063134965,-307.4820627503809,-5.6870578559134,0.24121558318844305,30.679500489446752
0.24804514416507217,0.29327979103289126,0.7725495065423846,0.01711586087571881,0.968239811299693,0.007006534030875593,-307.86258435799726,-5.811723347217554,0.25394201086591844,30.705086101077974
0.1652642321226423,0.20876852163438808,0.5977086885981313,0.013049702617569166,0.9884778511696968,0.0002941443203233905,-328.1349068000083,-5.976769490132339,0.2978326877478739,32.7158137309876
0.1559072320608412,0.19499308566024276,0.5977086885981313,0.019726932204319404,0.9648628518343537,0.0005014020353539295,-405.2342731431543,-5.618421664582501,0.2791581819584295,40.46158514785718
0.24601115184482128,0.2629844129942531,0.7725495065423846,0.006954902091390568,0.9882300488948131,0.001087769405424457,-394.9218401990513,-5.820819061116953,0.19505758526467548,39.410102113793435
0.2813188858014071,0.28207669067202923,0.8206443726299616,0.0055823100489030865,0.9716120673208106,0.009743629370619537,-413.53343251427486,-5.740645556129888,0.21778913685272233,41.2792786958145
0.24804514416507217,0.2629844129942531,0.7725495065423846,0.006827533932504454,0.9694643083568514,0.001087769405424457,-372.63551828929087,-5.749114109289277,0.24181382460069592,37.18864041800016
0.21906029921665066,0.20876852163438808,0.5977086885981313,0.005225479822021205,0.9884778511696968,0.005688092963051663,-517.9037275103944,-5.475379204943733,0.228582636001074,51.74283483054508
0.2813188858014071,0.2601341755770065,0.8206443726299616,0.005410167682890708,0.9716120673208106,0.009743629370619537,-500.66878815699295,-6.010951431063043,0.2170116194966846,49.96578367259299
0.24454013351106535,0.20876852163438808,0.5977086885981313,0.008544473663119627,0.9831416626069474,0.0004285887666156446,-488.5949280714607,-5.38516479499074,0.20124533455298618,48.820976327646996
0.1652642321226423,0.20876852163438808,0.7725495065423846,0.006954902091390568,0.9884778511696968,0.0002689382164032491,-634.9294162327461,-5.671261759134492,0.2563370431502673,63.42581544736116
0.3209808565450273,0.2629844129942531,0.86790601198648,0.005410167682890708,0.9882300488948131,0.009234348289649391,-787.5130766066546,-5.699718801407766,0.2099450088208997,78.68133578052468
0.1559072320608412,0.29327979103289126,0.6022321884045975,0.01711586087571881,0.9648628518343537,0.0,-96.18518054886106,-5.99512309109736,0.29204418479276173,9.51900574577637
0.2813188858014071,0.29364984261036575,0.7657449768184844,0.005225479822021205,0.9648628518343537,0.009743629370619537,-285.6934512307387,-5.776032118975291,0.24566606368037108,28.491741911176337
0.24601115184482128,0.28207669067202923,0.7725495065423846,0.0055823100489030865,0.9716120673208106,0.009743629370619537,-317.62080182514364,-5.778714827586181,0.24115440946025904,31.68420869975575
0.17242456105625883,0.3,0.5,0.005225479822021205,0.9831416626069474,0.005439470643001487,-93.0609511759502,-5.972346229725559,0.2533221639650119,9.208860494622463
0.24454013351106535,0.2579015997016973,0.7725495065423846,0.006094766963186489,0.9694643083568514,0.0069648756063134965,-431.3077279713253,-5.580040282069762,0.2162666420496297,43.07276876892555
0.1652642321226423,0.20876852163438808,0.5977086885981313,0.005225479822021205,0.9884778511696968,0.0051385673068659226,-315.2107155534568,-5.8000157167968105,0.3002898782113141,31.441069983666
0.2813188858014071,0.20876852163438808,0.5977086885981313,0.0052751020832723415,0.99,0.009743629370619537,-534.3517538303958,-5.264951980806908,0.2154022736254669,53.40868018495888
