collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.36788120360544196,0.17188674807279952,0.7553853188978203,0.0072551423828822875,0.9726426097801758,0.00663206304436118,-5.643658675403417
0.33903273046919735,0.17835743635254164,0.785445341238555,0.007106932310131247,0.9773413760186378,0.0063453226413501835,-4.9542568869782
0.3418799063152934,0.1800497587343397,0.7434200615056427,0.006725166700636628,0.9771945477731042,0.006402181950604454,-4.98070813353027
0.366637920443399,0.1718826707160697,0.7777615973313423,0.007048852145209174,0.9772642653832737,0.0057367321181946715,-5.465719117365004
0.33529818921796073,0.1810941700655707,0.735298998612242,0.007224160511419996,0.9759720208703395,0.006595922489152223,-5.920279110915611
0.3406863692051973,0.1812796789932158,0.7627263889939183,0.006947738670372703,0.9754445051891762,0.006791441516827845,-5.950111775893137
0.32281893609185186,0.17861172570873754,0.7677447155041037,0.0072434211443313055,0.9750494041233965,0.00646233317644923,-5.731967968079141
0.35225214250377623,0.17464478796489327,0.7765333041526346,0.0067837880789707854,0.9740939992756702,0.00587305774137879,-4.997689816177621
0.36938779259048676,0.1771577413695645,0.7844764565430183,0.0071735352059328315,0.9762973960502308,0.005985801686610311,-4.898604008248938
0.3476378671433582,0.17914440145238464,0.7744102323646287,0.007090128417108679,0.9750540539735545,0.006536312438275908,-5.209970598189206
