collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.2621254749725749,0.1837282193745215,0.8202315189790919,0.00844112001283424,0.964015379260902,0.007003299755996872,-4.617849340355562
0.31332868532561203,0.16394902677550682,0.769096465535483,0.00834171748547257,0.9642785929767551,0.005356283513482169,-4.6416610865999655
0.23605114370767302,0.17099169128936775,0.6867184772744064,0.007905135865201062,0.9649736724660509,0.008742585675584266,-4.536469793133236
0.2666650918483923,0.17859585093231412,0.7379787538479533,0.007648430276244841,0.9715981530002642,0.007153572255451553,-5.395537696586982
0.23320980581922374,0.14801500674613938,0.7192280956645429,0.0071949612067644594,0.9736677147141258,0.005452431069045743,-4.475863946835796
0.354385178337407,0.17464761540700827,0.7682347075509919,0.00688616037828686,0.9752140265828181,0.005622322283585706,-5.147418566123568
0.2771558786959851,0.18382094341560767,0.681002296197295,0.008665962931433374,0.9750909015791503,0.007515899968326738,-4.6984584920084815
0.3790711567874353,0.17691334954932905,0.6883792624033052,0.007677899632135518,0.9765479443993342,0.0073632605769930436,-4.796404929607288
0.38617264718807864,0.14154564716391238,0.6425309938200194,0.0082749024716899,0.9762869837967308,0.004956045384656664,-4.605584617344372
0.4045558898097343,0.17848772626223794,0.7670733744176363,0.006337243691636639,0.9682758979965395,0.004378687208019407,-4.53687863883392
