collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.35225214250377623,0.17464478796489327,0.7765333041526346,0.0067837880789707854,0.9740939992756702,0.00587305774137879,-4.997689816177621
