collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,fitness,slope,slope_std_error,energy_error
0.1,0.2865112609045951,0.5,0.009027802248644006,0.9801527355598252,0.004747035596008536,-61.449741724202006,-5.956068310882436,0.282372261782522,6.049367341331957
0.10371562701107195,0.2865112609045951,0.5,0.009517182060745269,0.9801527355598252,0.005367157660666345,-43.1573713249837,-5.955233072234478,0.31902900888478924,4.220213825274922
0.10371562701107195,0.2865112609045951,0.5,0.009517182060745269,0.9801527355598252,0.005367157660666345,-63.76522193771353,-5.956110482794473,0.26340275562803095,6.280911145491905
0.10371562701107195,0.2847454152180625,0.5350972032965225,0.009027802248644006,0.9838457597179721,0.008590910038523709,-55.18371063588097,-6.257365326648555,0.34879242746331,5.3926345309232415
0.10371562701107195,0.2847454152180625,0.5,0.007804395305783811,0.9838457597179721,0.008590910038523709,-47.856041267635696,-6.144003268434524,0.2972050870024399,4.671203799920117
0.10371562701107195,0.2865112609045951,0.5187965253490621,0.009718997176191003,0.9801527355598252,0.007894706156286837,-59.289678713174496,-6.190931335608907,0.27758542613977294,5.809874737756559
0.10371562701107195,0.2865112609045951,0.5379735815294013,0.009180503310692617,0.9827254785970049,0.004915475745636996,-54.32072510230153,-6.454002255287202,0.3903879901670842,5.286672284701433
0.11895727632752538,0.2847454152180625,0.5,0.009517182060745269,0.9804207598178457,0.008590910038523709,-67.16094075576818,-6.082222907880699,0.2662746931171235,6.607871784788747
0.10371562701107195,0.2659264254886514,0.5,0.008829050827250799,0.9812463518992425,0.008467276857729264,-67.66500589917973,-6.119620593663088,0.30056110911504913,6.654538530551664
0.10371562701107195,0.2659264254886514,0.5,0.008829050827250799,0.9812463518992425,0.009945613829457627,-86.70679080385362,-5.905816014435247,0.2994415350496279,8.580097478941838
0.1,0.2865112609045951,0.5379735815294013,0.009180503310692617,0.9801527355598252,0.004747035596008536,-46.01293469991243,-6.399316924785867,0.3170792702300147,4.461361777512656
0.10371562701107195,0.2865112609045951,0.5,0.009718997176191003,0.9838457597179721,0.008590910038523709,-56.1519325153986,-5.976353985782625,0.22495229261062585,5.517557852961597
0.1,0.2847454152180625,0.5,0.009027802248644006,0.9838457597179721,0.007657568019443317,-53.46988813183818,-6.348901553106731,0.326440115674544,5.212098657873145
0.11427945658279628,0.2865112609045951,0.5,0.009027802248644006,0.9838457597179721,0.004747035596008536,-56.02988370724549,-6.110346476955291,0.28491355223926085,5.491953723029019
0.10371562701107195,0.2659264254886514,0.5,0.007804395305783811,0.9812463518992425,0.008590910038523709,-72.17061658999299,-6.35793741126604,0.2971665100282257,7.081267917872696
0.10371562701107195,0.2725958400896174,0.5350972032965225,0.009517182060745269,0.9804207598178457,0.008590910038523709,-86.11425691803724,-5.93174858389928,0.26539509286114293,8.518250833413797
0.10057288921577132,0.2865112609045951,0.5379735815294013,0.009180503310692617,0.9801527355598252,0.005367157660666345,-64.54757218235694,-6.3801822306418225,0.28676264207853136,6.316738995171512
0.10371562701107195,0.2659264254886514,0.5,0.008829050827250799,0.9812463518992425,0.009945613829457627,-71.21082770364646,-5.937204839234951,0.29201325693810454,7.027362286441151
0.10371562701107195,0.2865112609045951,0.5,0.008829050827250799,0.9801527355598252,0.005367157660666345,-54.42248491029369,-6.170232112310871,0.297605507231337,5.325225279798282
0.10371562701107195,0.2865112609045951,0.5187965253490621,0.009027802248644006,0.9838457597179721,0.007894706156286837,-51.35073005681752,-6.03167565350777,0.29092807917824504,5.031905440330975
