collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,fitness,slope,slope_std_error,energy_error
0.10371562701107195,0.2847454152180625,0.5350972032965225,0.009027802248644006,0.9838457597179721,0.008590910038523709,-54.79599572285511,-6.450054634888614,0.389213635503922,5.334594108796649
0.10371562701107195,0.2653981528472248,0.5,0.008231369801018667,0.9801527355598252,0.005367157660666345,-87.77997173907222,-6.513609706138792,0.3291380781144294,8.626636203293343
0.10371562701107195,0.2865112609045951,0.5187965253490621,0.009718997176191003,0.9801527355598252,0.007894706156286837,-59.289678713174496,-6.190931335608907,0.27758542613977294,5.809874737756559
0.11114316662904432,0.2653981528472248,0.5132766927895959,0.007804395305783811,0.9801527355598252,0.008467276857729264,-77.30888733519262,-6.217692947197059,0.328134988242697,7.6091194387995555
0.10371562701107195,0.2659264254886514,0.5,0.008829050827250799,0.9812463518992425,0.009945613829457627,-76.52298592627146,-5.859055871423307,0.21001665639396672,7.566393005484815
0.10371562701107195,0.2653981528472248,0.5379735815294013,0.007804395305783811,0.9801527355598252,0.008467276857729264,-91.57273058693067,-5.794455714971429,0.21457925895913435,9.077827487195924
0.10371562701107195,0.2653981528472248,0.5,0.008231369801018667,0.9801527355598252,0.008467276857729264,-83.02851290873248,-6.282747593334763,0.24623549264174366,8.174576531539772
0.10371562701107195,0.2865112609045951,0.5,0.009517182060745269,0.9801527355598252,0.005367157660666345,-49.992981122396195,-6.2900843882869255,0.3355051894539178,4.870289673410927
0.13274531347208054,0.2865112609045951,0.5,0.009517182060745269,0.9827254785970049,0.004915475745636996,-84.49217189589278,-6.122553327156789,0.2968586949583165,8.336961856873598
0.13274531347208054,0.2865112609045951,0.5350972032965225,0.009027802248644006,0.9801527355598252,0.007894706156286837,-89.63034515836674,-6.094557036026996,0.2404022997827487,8.853578812233973
0.13274531347208054,0.2845420921771471,0.5350972032965225,0.008886282787655197,0.9801527355598252,0.007894706156286837,-80.15496760536041,-5.940615933327955,0.28803327109588744,7.921435167203247
0.10371562701107195,0.2659264254886514,0.5,0.008829050827250799,0.9812463518992425,0.008467276857729264,-72.47908011896237,-6.020271320113207,0.29825896895319637,7.145880879884916
0.10371562701107195,0.2847454152180625,0.5,0.007804395305783811,0.9838457597179721,0.008590910038523709,-55.29875354315611,-5.971224752360557,0.3090270940815846,5.432752879079556
0.13274531347208054,0.2865112609045951,0.5,0.009538762946732483,0.976979048656347,0.007894706156286837,-86.96989783623282,-6.179898467268605,0.25625315136349247,8.578999936896421
0.10371562701107195,0.2653981528472248,0.5,0.008231369801018667,0.9801527355598252,0.008467276857729264,-79.68150560585538,-5.815310289748755,0.23486397076949056,7.886619531610663
0.11895727632752538,0.2847454152180625,0.5,0.009517182060745269,0.9804207598178457,0.008590910038523709,-67.15009776771325,-6.165360469479142,0.25774994558121095,6.598473729823411
0.1,0.2865112609045951,0.5,0.009027802248644006,0.9801527355598252,0.004747035596008536,-42.40059610531445,-6.3944147372273505,0.3393742213530927,4.10061813680871
0.13274531347208054,0.2865112609045951,0.5350972032965225,0.00873928561905978,0.981301797900753,0.007894706156286837,-81.34974217765313,-6.214962333633714,0.29457745592430495,8.013477984401941
0.10371562701107195,0.2865112609045951,0.5379735815294013,0.009180503310692617,0.9827254785970049,0.004915475745636996,-63.87562672990011,-6.191024539898275,0.27760203832633407,6.268460219000184
0.10371562701107195,0.2865112609045951,0.5,0.009517182060745269,0.9801527355598252,0.005367157660666345,-51.88604815811108,-6.066504565354292,0.21254867702285613,5.081954359275679
