collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.2945319424339323,0.1683181626646017,0.6261353952412853,0.006986586550467639,0.9827087610978021,0.0019573636440699464,-3.6528016279084974
0.2957472278088603,0.16842709425596447,0.6202679076448856,0.006961290523893025,0.9831856333287934,0.0019528693079899227,-3.5907047525690228
0.2974361090590154,0.16964337112798125,0.6315860837658422,0.007006667003233395,0.9824245822605904,0.0021824280131743797,-3.730560754901485
0.2944163434491157,0.16723407971288123,0.6246751582828619,0.0069691131965476235,0.9826144881514474,0.00199619485209696,-3.651285390878217
0.29449307202761205,0.16848300999112173,0.6246943640841546,0.006894252146574212,0.9830652868532098,0.002011073008041769,-3.5467703233435097
0.290653764727679,0.16967838622753778,0.6220975185512518,0.006920527773745597,0.9827385775979464,0.002106356914108096,-3.8652990195380297
0.29986377783591245,0.16762781976687813,0.6216814540577249,0.007009442707261359,0.9825166420454778,0.001976519582059056,-3.538841055986172
0.2981371313232314,0.1673393409718723,0.6246753689148478,0.0070174423268571035,0.9832633685985397,0.0020863698139323896,-3.64334529436395
0.29369488856704357,0.1690984206080224,0.6275348930190684,0.007012959035330493,0.9832670660231934,0.0019623287304192777,-3.749775443523956
0.295166648189119,0.1666605467622348,0.6217011633179967,0.0070046757123946295,0.9826558233662963,0.0021911049187603904,-3.8232141597048446
0.2892568691546437,0.1695906911286005,0.6242677150883021,0.006999715037220742,0.9832998712700141,0.0022043498147101353,-3.773022996211953
0.30038747224537343,0.16715289558869456,0.6230252909724109,0.006919640419129255,0.9829556414600378,0.0021581303758731706,-3.57731924167816
0.291679066753981,0.16861546382242165,0.6291768010343551,0.007005855646344821,0.9825858427971124,0.0019221512658488338,-3.615085684264876
0.29793143896545177,0.16736889001018335,0.6227693398665834,0.006960104755744502,0.9831387906921587,0.001955157486656301,-3.7162523091479644
0.29759108757225905,0.16890630505277945,0.6251803903466944,0.006984568061438467,0.9830923827783434,0.0020486069036012204,-3.7442636808911205
0.2882673170458299,0.16893709278312954,0.6293235361460655,0.006914334900468934,0.9829171547891934,0.002090939790774878,-3.7908217718408355
0.29102118243591385,0.16908195147172622,0.620304519200267,0.006873982266665953,0.9835510507666914,0.0020129118656109974,-3.8385067601298792
0.2900770802797272,0.16815015595896243,0.6293845051725026,0.007006523962436884,0.9829937135628297,0.0019549441412215047,-3.575080740037421
0.2890197763836253,0.1697417825322539,0.6195544689351388,0.006925769752793066,0.9829191766902154,0.0019287196565886179,-3.6340450754259055
0.29137250409532295,0.16936173538004126,0.621740254266679,0.006928838160998763,0.9826577693033455,0.0021178516765220294,-3.6556162544687356
