collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.3351846256255683,0.1433076275337672,0.6029699354696623,0.005777855558651996,0.9848812029591383,0.003747822716467067,-3.5499509936696723
0.38137198485394797,0.17481203222219513,0.8060991928370277,0.005773289927463322,0.9829602289137684,0.001417759894136491,-3.656308648119921
0.23954270087388657,0.14397366546985768,0.6848023253704648,0.005964705370117093,0.975045249601967,0.0029017005091221304,-3.619604157606465
0.3730371977709408,0.16586822125167147,0.7429337165339003,0.007884349199358081,0.9859833449734412,0.003885466942966299,-3.6482288150749818
0.35575402087769864,0.139945329295393,0.7256017403161016,0.007621474056118831,0.9880130946793106,0.000774155728344734,-3.5549925324186993
0.33156823611173547,0.15121497844550771,0.667701727126613,0.006441328952460317,0.9859681979228165,0.0006183425107787286,-3.645825491858918
0.2611436003682063,0.1541889135010135,0.6071484618719659,0.007320014793977427,0.9868476826688009,0.0018090943822678001,-3.6998783042329997
0.24549871357282427,0.17160504774591803,0.6832113279988659,0.005804481151346617,0.9853779081502457,0.003255483978417918,-3.6589395618469447
0.28610208117354,0.1757370048503832,0.8108214455710538,0.007220438522726965,0.9785380855254783,0.003382970807540361,-3.579304197231396
0.24992468859698885,0.15010118933017932,0.7797124043297161,0.008064265516457622,0.9732359211863787,0.004790335196441654,-3.670357304097589
0.3452171164158865,0.1464996127732748,0.5793253614262043,0.0071176602446242476,0.9846758368542353,0.0006814549225151183,-3.7290148084344756
0.20301093531216874,0.14539637290024318,0.7770677146509279,0.006248610692229097,0.9754403252146122,0.002794200311575398,-3.6585026296604743
0.3340840711779814,0.1717593000935419,0.5855358378075214,0.006587540951747072,0.982059215751279,0.001857862405334878,-3.7282154561273924
0.19689323916326418,0.18086329134477658,0.7190290628371534,0.007390058758556316,0.9876316271817699,0.0008001144985954587,-3.627601135031536
0.2735729238871901,0.14732677937014624,0.6929589660228807,0.007955455177698923,0.9842478880777646,0.0023244621378659945,-3.5630295464246755
0.2328437397208618,0.17117092162653869,0.6686348095577674,0.007492917739745532,0.9722701866583591,0.004657029133560767,-3.6039507544571907
0.28813228726322115,0.14186226767176988,0.7141274247424707,0.007927211932830528,0.9774017794164965,0.0036167500342699785,-3.5827421824268737
0.3789175654801186,0.17523063022635627,0.5946754548938331,0.006596467477831002,0.9813258854067828,0.0021099165340386587,-3.6319471594119572
0.2701915426028024,0.1631676503209913,0.7166409003162872,0.00588319520778052,0.9794899391095385,0.0005151081456996425,-3.6106146899652476
0.2586329604462323,0.17457137974391743,0.7467699960276073,0.006426155121253723,0.9760062832692743,0.002432319874132622,-3.812206041211655
