collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.29118631708352755,0.16876592656695188,0.6247094654731974,0.00693215978717438,0.9831433374922856,0.0021487281171796617,-3.73027424986502
0.29178514914693815,0.16858586158183947,0.6238734075681177,0.006992296768350897,0.9831241295668771,0.002056348912563282,-3.5979621755360673
0.2916120494335737,0.1687330617672511,0.6238894857870803,0.006967839565709012,0.9831500085903699,0.0020270000671713533,-3.682734716745642
0.29161552555570414,0.16875394735482624,0.623884507686779,0.006867011253481583,0.9830717620443952,0.002090162961432001,-3.629831335476875
0.29213310504251894,0.1687931489292522,0.623781396643225,0.006963663405943535,0.9830525905185116,0.002042745739710925,-3.6045112073844257
0.2920026885994721,0.1685674877131464,0.624623895917769,0.007016698310442813,0.9831372033698275,0.002033032897224123,-3.7384190996241875
0.2916070753385519,0.16863275777266568,0.6240641022893638,0.006882378388652919,0.9831397137291348,0.002160563306843437,-3.5698700813455524
0.2921943934349608,0.16874848874160447,0.6247914427739314,0.006907506785508375,0.9831753070086615,0.0021121565579067985,-3.715155552247892
0.29265924336087223,0.16866531351645173,0.6240491366949762,0.007004888145831704,0.9830924540924857,0.002155998446443286,-3.583938346601318
0.29254028215876304,0.16853447235479763,0.6245075482441497,0.006911006315888215,0.98316049622024,0.002127595658579713,-3.4371694269531865
0.2923764442600411,0.1687565211919346,0.6247196100504603,0.006875453444717484,0.9830575954952957,0.0020589333909026824,-3.8004054945671015
0.2912058564709972,0.16868468114485016,0.624686893103462,0.007020328116864764,0.9830502985792022,0.0020530436870894943,-3.5357562841025776
0.2911242487907243,0.16869160234876293,0.6244963910104091,0.006869174753796939,0.9831210339634777,0.0020244762985926574,-3.697987980085459
0.29132838948936707,0.16888363598416373,0.6245426821731063,0.006949300870558985,0.9831161774802041,0.0020834669491770473,-3.588946477585869
0.29258705004286617,0.16884276338181248,0.6241328253124784,0.006879141887137314,0.983066014120351,0.0021702025525457643,-3.754307008224182
0.2919388642234048,0.1686736186715364,0.6240656710414596,0.006916230927939462,0.9830599056129457,0.0021212858898354467,-3.6419249636232283
0.2913564646530193,0.16869850281198923,0.6245164878813195,0.006997086390168056,0.9830535572718233,0.0020936245272575324,-3.6405865615168334
0.2923072151061388,0.16884700758122223,0.6252489389603665,0.007018140722847846,0.9830501981237487,0.0020843825543097674,-3.670521223035669
0.29251821256508187,0.16853354900078857,0.6250894694790418,0.006946172980086864,0.9831759866070362,0.002026332365815453,-3.852978439311797
0.2918138410508414,0.16852091526932766,0.6240915930654266,0.006984767179068436,0.9830880526484292,0.0020667908862330507,-3.784099888971667
