collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.4936451036155892,0.14963570926085237,0.5632777257989076,0.006086594827137393,0.9605139935038542,0.0030912363347618743,-3.773226253201992
0.4400348937440838,0.1687097067917867,0.8322140552347654,0.008136993492466762,0.9567149686377447,0.006760681814997387,-3.3271077603794112
0.45896585547892765,0.19523633540892568,0.5293012984446988,0.005734210394198647,0.9851047234490773,0.00029690499408957516,-3.827801717566826
0.17350350699003028,0.17613694977388109,0.848205561319844,0.009211671283672923,0.9600214080793056,0.006877141639366874,-3.653037344953716
0.1464323505232112,0.15323860061628392,0.6809578135272296,0.00907215919454358,0.9759373854659508,0.007252059111845114,-3.6049876340539426
0.281067421011453,0.17016777449730858,0.5643171565725327,0.00608114948131709,0.9618841949624025,0.005006786710774831,-3.483629148477897
0.3737955523114488,0.14549029865794208,0.5070171216943755,0.005116410353341125,0.9703858989502182,0.00847386151073807,-3.8117296003670322
0.4499483292049701,0.12938744138060226,0.8397130098498737,0.005255453940081754,0.9616531120838738,0.0033090019774989943,-3.651550346305118
0.10652938372041998,0.1347319605144337,0.849369623277383,0.00757736419584292,0.9687217116750437,0.0011381378121564,-3.8624520001610745
0.19538480681538456,0.15065069371944179,0.9253181446374097,0.009446897330447205,0.9884249603997652,0.0007562828937931499,-3.8192459851439287
0.34281058245398055,0.13578107890107416,0.8417936219033966,0.006019105743335603,0.9757736104246791,0.009803447627887672,-3.509823243231825
0.37275779020792477,0.14502393859200274,0.6668291936034394,0.007740992751379187,0.9563619564344176,0.007343318781796354,-3.737557417404124
0.19180064901856364,0.15872048927472404,0.5860461815040043,0.009374286398631797,0.96687025655954,0.007112566798729689,-3.5204290287151703
0.31445406912574586,0.15093775941560564,0.8258668841871994,0.008597178845329304,0.9719825824658849,0.009362256762759032,-3.578769330671808
0.18223181066087846,0.12118144227675288,0.869188001676013,0.006945848820912143,0.9893232835404394,0.009403033135247046,-3.5532128493605093
0.4869358618377517,0.12852815128318767,0.5253885553096828,0.00946386184725571,0.9713283729668643,0.007480372886274775,-3.5538077841517524
0.14412239774453625,0.18912750489218524,0.8859331755819853,0.008560412334512333,0.9879356840932154,0.0021537494148235058,-3.626668281098145
0.4275966562327017,0.10523330396568448,0.8762198701621918,0.005905849405672235,0.9812268068592567,0.001888647656680389,-3.804727580311479
0.3270173346348014,0.10014150754210527,0.5444232379762322,0.009136723117311459,0.9849531787702728,0.0018060741936236713,-3.653090955940811
0.25985521098617903,0.1141421771562223,0.6712066769006098,0.00971309748387535,0.9819233441096172,0.0037895518487765212,-3.6218748548956134
