collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.2505124358660557,0.16643273397619004,0.5911729957537365,0.006726266600015548,0.9794249944603605,0.0023127183158483684,-3.6029490781662137
0.2737389668429252,0.16284049878090798,0.673144932984949,0.007048788415711064,0.9809921366947808,0.001458774546035981,-3.6315542053894028
0.3222669721269261,0.16625174715752852,0.6673623152690203,0.006918614865653915,0.9813732794944995,0.00241578502060783,-3.448421676872261
0.27841115412190115,0.15730892603785437,0.6716483807770809,0.006475967953603181,0.9867042592779509,0.0015319571502247754,-3.593940017685896
0.32288739795612786,0.17349333433877015,0.6184412949691034,0.006764871154724912,0.9863325139730447,0.001628948363404139,-3.774133108181633
0.26265798471009355,0.1719013718899783,0.601170176659876,0.007332833415017654,0.9778225467457604,0.0008730308378397703,-3.607448258924577
0.3271756636735184,0.17130356639147937,0.6067154138145999,0.006495086608913128,0.9776707154433384,0.0012383392398379457,-3.506745293678677
0.27442388947227664,0.15817611846127072,0.6439044795463212,0.00672687731401764,0.9793657816145955,0.002151415145876099,-3.56538395005639
0.2643272790463326,0.15189126439099868,0.6381547278295513,0.006590777670203666,0.978325930660159,0.0026785284642169005,-3.8880618500409656
0.32261011816704865,0.15398236731751158,0.5860667000916734,0.006398748940015438,0.9788775200085513,0.001954624848353715,-3.67001978796845
0.3391075288040968,0.16537891533284133,0.5956143544631499,0.0066976572638008,0.9832970018567248,0.00140629148396654,-3.5807256146041064
0.34140976941221673,0.16320546428698113,0.6840761081725534,0.007425055819324085,0.9845675030580474,0.002097787487259177,-3.5688743015357933
0.29243117984518824,0.1686597822413174,0.6336363379789236,0.006594680913579619,0.9825667527628876,0.001931117154981756,-3.641861084005151
0.3101011882772409,0.15049900319317236,0.6020812952426332,0.00637376201865997,0.9872137338513128,0.0025541807954174564,-3.598406382535021
0.33372604871396977,0.15521320983611867,0.6001022429130157,0.006599727841038345,0.9809733289888681,0.002598051300818538,-3.7355725723465
0.336928165415601,0.1607907701900321,0.6536790805252953,0.006851283069407112,0.9796013718481531,0.0017144104372966153,-3.6542582287734398
0.30248730389475403,0.17324929985621135,0.6492976332626641,0.0066713309909298,0.9832567834877759,0.002833810458478481,-3.756491924020483
0.28052536087460206,0.1617395284584089,0.687849731591388,0.006727519059213488,0.9803651326955555,0.002246959510801316,-3.4928347077278574
0.2910635759430401,0.15908803623707815,0.6243940903581482,0.007447232617257807,0.9825683926937718,0.0014869022287219492,-3.7396902827063547
0.2718165337885385,0.16171924140067095,0.5887325109306006,0.006491605059890814,0.9860219095456645,0.0014028695251255504,-3.552467980345376
