collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.2943390811422402,0.1695514620550034,0.6337773780388147,0.006962021412961515,0.9829912334452464,0.0022017381444916894,-3.905260860818475
