collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.438681462455503,0.2745002806491405,0.7840066335265223,0.01965532134341296,0.9712108169072123,0.006624738604055035,-4.905966538890871
