collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,slope
0.44529681806127197,0.10101623739827986,0.9114062618208084,0.008866146639215653,0.9668841847342489,0.0069257894288811475,-4.718820314310289
0.43341424328367906,0.13868669697482722,0.7279762572978461,0.008633855244548313,0.9690309439847643,0.002927921649587919,-4.6863324975631215
0.23235266020300746,0.1544853383198232,0.6094779360836196,0.005497060681490928,0.9608673867420211,0.001612454264795854,-4.267083128879036
0.10071165404552694,0.19115853593121918,0.5492466715437159,0.005270508555313594,0.9839480718840363,0.0067309851175880895,-5.141815288046309
0.49947497505088523,0.15825102404206604,0.8524303073691097,0.0061903336312099325,0.9645232992563727,0.009797619745567528,-4.263165957603207
0.17698328625561383,0.13141477258966422,0.9408908715694724,0.006204021111191646,0.966438076133996,0.0011267430538655675,-4.987924187526615
0.2682777889063315,0.18393231470001759,0.9484401164775479,0.009745124016375591,0.9878237158758922,0.007573150395936541,-6.2326990736243335
0.14474269808052354,0.10186225899409312,0.6354531505333736,0.007822844081950431,0.9864722522981567,0.0022822136678885387,-4.005769147566378
0.47396800633046565,0.11243722265479827,0.5436047060349821,0.00938272432752881,0.9725475351068975,0.0031331007285143376,-4.464411409735045
0.15350551482927527,0.18643055023380947,0.9061326539309362,0.008898870278801322,0.9722625879421282,0.0053857531973223296,-4.914530192412548
