collapse_rate,collapse_sigma,collapse_amplitude,continuous_noise_amplitude,density_decay,relativistic_factor,fitness,slope,energy_error
0.10144225296047638,0.16418110112917417,0.5769195036420641,0.011252396801154852,0.9680857630030406,0.008830154779729935,-208.47529156794914,-5.749571282045134,20.7725720285904
0.24578258614653317,0.22106846861943932,0.5769195036420641,0.013618458619025475,0.9789572890500527,0.008770708268055226,-270.10746386272757,-4.908410728797464,27.001587459152507
0.24578258614653317,0.22106846861943932,0.5769195036420641,0.011252396801154852,0.9774060052260177,0.009453164850315209,-172.34905196559455,-5.144242335427838,17.220480963016673
0.24578258614653317,0.16418110112917417,0.6506276102487688,0.011252396801154852,0.9680857630030406,0.008770708268055226,-481.05833922692256,-4.869498840778952,48.09278380677015
0.24578258614653317,0.22106846861943932,0.6541119783792217,0.011252396801154852,0.9789572890500527,0.008830154779729935,-234.54743093974707,-5.17817819319628,23.436925274655078
